,tconst,isAdult,startYear,runtimeMinutes,genre_1,genre_2,genre_3,directors,title,averageRating,numVotes,primaryName
3384,tt0097884,0,1990,107,Comedy,Romance,,nm0001501,Milou en mai,7.2,3275,Louis Malle
3385,tt0067786,0,1971,92,Drama,,,nm0468454,Course De Relais,5.4,12,András Kovács
3386,tt0067791,0,1971,84,Comedy,,,nm0024120,Le plaisir des dames,4.8,290,Rod Amateau
3387,tt0069497,0,1972,87,Comedy,Crime,,nm0024120,La clinique en folie,5.2,528,Rod Amateau
3388,tt0078228,0,1978,87,Comedy,,,nm0024120,L'amour libre au collège,4.3,427,Rod Amateau
3389,tt0093072,0,1987,97,Adventure,Comedy,Family,nm0024120,Les crados,2.7,8283,Rod Amateau
3390,tt0067799,0,1971,83,Comedy,Crime,Horror,nm0527121,L'étrangleur de Vienne,5.2,431,Guido Zurli
3391,tt0078848,0,1978,89,Action,Crime,Thriller,nm0527121,Cible pour un tueur,5.1,75,Guido Zurli
3392,tt0085605,0,1977,83,Thriller,,,nm0527121,À pleine gorge,3.4,146,Guido Zurli
3393,tt0206867,0,1972,89,Crime,Thriller,,nm0527121,Meurtre sur la ligne,4.7,214,Guido Zurli
3394,tt0215330,0,1972,92,Adventure,,,nm0527121,Trafic Express,6.4,29,Guido Zurli
3395,tt0067803,0,1971,104,Drama,Romance,,nm0612322,Un été 42,7.2,8526,Robert Mulligan
3396,tt0069050,0,1972,108,Drama,Horror,Mystery,nm0612322,L'autre,6.8,6565,Robert Mulligan
3397,tt0078199,0,1978,119,Comedy,Drama,Romance,nm0612322,"Même heure, l'année prochaine",7.2,6381,Robert Mulligan
3398,tt0078878,0,1978,116,Drama,,,nm0612322,Les chaînes du sang,5.8,985,Robert Mulligan
3399,tt0084210,0,1982,101,Comedy,Fantasy,Romance,nm0612322,"Embrasse-moi, je te quitte",5.9,2312,Robert Mulligan
3400,tt0094882,0,1988,90,Drama,,,nm0612322,Le secret de Clara,6.1,2452,Robert Mulligan
3401,tt0067805,0,1971,110,Drama,,,nm0772259,Un dimanche comme les autres,7.0,6542,John Schlesinger
3402,tt0072848,0,1975,144,Drama,Thriller,,nm0772259,Le Jour du fléau,6.9,6055,John Schlesinger
3403,tt0074860,0,1976,125,Crime,Drama,Thriller,nm0772259,Marathon Man,7.4,66432,John Schlesinger
3404,tt0080157,0,1979,138,Drama,War,,nm0772259,Yanks,6.4,3594,John Schlesinger
3405,tt0087231,0,1985,131,Biography,Crime,Drama,nm0772259,Le jeu du faucon,6.8,12055,John Schlesinger
3406,tt0092632,0,1987,114,Crime,Drama,Horror,nm0772259,Les Envoûtés,6.1,7496,John Schlesinger
3407,tt0095564,0,1988,122,Drama,Music,,nm0772259,Madame Sousatzka,6.6,1543,John Schlesinger
3408,tt0100318,0,1990,102,Thriller,,,nm0772259,Fenêtre sur Pacifique,6.4,21422,John Schlesinger
3409,tt0067808,0,1971,104,Comedy,,,nm0320592,Super témoin,6.5,161,Franco Giraldi
3410,tt0070613,0,1974,98,Drama,,,nm0320592,La rose rouge,7.6,13,Franco Giraldi
3411,tt0191334,0,1972,96,Comedy,Drama,Thriller,nm0320592,Les ordres sont les ordres,6.1,82,Franco Giraldi
3412,tt0067812,0,1971,75,Action,Drama,,nm0879755,Duel à mort,6.6,104,Tomu Uchida
3413,tt0067814,0,1971,88,Drama,,,nm0538652,Amour,7.9,2074,Károly Makk
3414,tt0068891,0,1974,115,Drama,Music,,nm0538652,Jeux de chats,6.5,218,Károly Makk
3415,tt0075996,0,1977,110,Comedy,Drama,,nm0538652,Une nuit très morale...,6.9,268,Károly Makk
3416,tt0083872,0,1982,102,Biography,Drama,History,nm0538652,Un Autre Regard,7.1,869,Károly Makk
3417,tt0092143,0,1987,107,Comedy,Drama,Romance,nm0538652,Le dernier manuscrit,5.6,15,Károly Makk
3418,tt0067820,0,1971,93,Comedy,Drama,Music,nm0001232,Taking Off,7.4,4551,Milos Forman
3419,tt0073486,0,1975,133,Drama,,,nm0001232,Vol au-dessus d'un nid de coucou,8.7,1022376,Milos Forman
3420,tt0079261,0,1979,121,Comedy,Drama,Musical,nm0001232,Hair,7.5,38640,Milos Forman
3421,tt0082970,0,1981,155,Drama,,,nm0001232,Ragtime,7.3,10073,Milos Forman
3422,tt0086879,0,1984,160,Biography,Drama,Music,nm0001232,Amadeus - version intégrale,8.4,407595,Milos Forman
3423,tt0098575,0,1989,137,Drama,Romance,,nm0001232,Valmont,7.0,13833,Milos Forman
3424,tt0067822,0,1970,106,Horror,Mystery,,nm0001522,Tam Lin,5.8,644,Roddy McDowall
3425,tt0067843,0,1971,63,Fantasy,Horror,,nm0818158,Terror at Orgy Castle,3.6,306,Zoltan G. Spencer
3426,tt0067848,0,1971,91,Comedy,Mystery,Romance,nm0367431,Le rivage oublié,6.8,3040,Anthony Harvey
3427,tt0079094,0,1979,111,Western,,,nm0367431,L'étalon de guerre,5.9,862,Anthony Harvey
3428,tt0079723,0,1979,120,Drama,Romance,Sport,nm0367431,Smash,4.2,302,Anthony Harvey
3429,tt0087354,0,1984,87,Comedy,,,nm0367431,The Ultimate Solution of Grace Quigley,5.7,805,Anthony Harvey
3430,tt0067854,0,1971,95,Action,Drama,,nm0516344,Les 8 invincibles du kung fu,6.7,87,Wei Lo
3431,tt0068004,0,1971,78,Action,Drama,,nm0516344,L'ombre du fouet,6.4,318,Wei Lo
3432,tt0068766,0,1972,86,Action,Adventure,,nm0516344,Hurricane,6.4,26,Wei Lo
3433,tt0068767,0,1972,106,Action,Drama,Romance,nm0516344,La fureur de vaincre,7.2,31762,Wei Lo
3434,tt0070146,0,1973,100,Action,,,nm0516344,Le Bras vengeur de Wang Yu,6.5,23,Wei Lo
3435,tt0070301,0,1973,76,Action,Adventure,Crime,nm0516344,La revanche de Wang Yu,6.8,94,Wei Lo
3436,tt0070335,0,1973,94,Action,Drama,,nm0516344,Dragon tatoué contre boxer thaï,5.7,44,Wei Lo
3437,tt0070348,0,1973,122,Action,Comedy,Drama,nm0516344,Acrobatique Kung Fu contre Gang Noir,6.7,50,Wei Lo
3438,tt0070705,0,1974,87,Action,Crime,Thriller,nm0516344,Massacre à San Francisco,4.1,661,Wei Lo
3439,tt0075439,0,1976,120,Action,Drama,,nm0516344,La nouvelle fureur de vaincre,5.5,1703,Wei Lo
3440,tt0076227,0,1977,106,Action,Drama,,nm0516344,Le Vengeur,5.3,1274,Wei Lo
3441,tt0078128,0,1978,99,Action,Comedy,Fantasy,nm0516344,L'Irrésistible,5.7,2338,Wei Lo
3442,tt0079484,0,1979,97,Action,Drama,,nm0516344,Le Poing de la Vengeance,6.1,2484,Wei Lo
3443,tt0067861,0,1972,104,Comedy,Drama,Fantasy,nm0775573,La mort de Maria Malibran,6.5,372,Werner Schroeter
3444,tt0074578,0,1976,163,Drama,Fantasy,Musical,nm0775573,Flocons d'or,7.4,42,Werner Schroeter
3445,tt0078147,0,1978,136,Drama,,,nm0775573,Le règne de Naples,6.4,130,Werner Schroeter
3446,tt0081299,0,1980,173,Drama,,,nm0775573,Palermo,6.8,244,Werner Schroeter
3447,tt0082659,0,1982,92,Drama,,,nm0775573,Concile d'amour,6.9,42,Werner Schroeter
3448,tt0083160,0,1981,110,Drama,Fantasy,,nm0775573,Le jour des idiots,6.3,253,Werner Schroeter
3449,tt0091871,0,1986,106,Drama,Musical,,nm0775573,Le Roi des roses,6.5,270,Werner Schroeter
3450,tt0369358,0,1986,\N,Documentary,,,nm0775573,De l'Argentine,7.3,12,Werner Schroeter
3451,tt0067866,0,1970,125,Drama,Western,,nm0423524,El topo,7.2,30217,Alejandro Jodorowsky
3452,tt0071615,0,1973,114,Adventure,Drama,Fantasy,nm0423524,La montagne sacrée,7.8,44902,Alejandro Jodorowsky
3453,tt0078356,0,1980,119,Drama,,,nm0423524,Tusk,4.8,546,Alejandro Jodorowsky
3454,tt0098253,0,1989,123,Drama,Horror,Thriller,nm0423524,Santa sangre,7.5,22109,Alejandro Jodorowsky
3455,tt0100456,0,1990,87,Drama,Fantasy,,nm0423524,Le voleur d'arc-en-ciel,5.8,1452,Alejandro Jodorowsky
3456,tt0067867,0,1971,78,Crime,Drama,,nm0382019,Les bourreaux,3.4,147,David L. Hewitt
3457,tt0067881,0,1971,105,Drama,,,nm0128050,Les Troyennes,6.8,1550,Michael Cacoyannis
3458,tt0076208,0,1977,127,Drama,,,nm0128050,Iphigénie,7.7,2006,Michael Cacoyannis
3459,tt0092034,0,1987,150,Drama,History,,nm0128050,Sweet Country,4.8,216,Michael Cacoyannis
3460,tt0067884,0,1971,95,Drama,,,nm0769421,Trotta,7.9,185,Johannes Schaaf
3461,tt0091537,0,1986,101,Comedy,Family,Fantasy,nm0769421,Momo,6.5,2004,Johannes Schaaf
3462,tt0067885,0,1971,107,Drama,Horror,War,nm0958558,La troisième partie de la nuit,7.3,2395,Andrzej Zulawski
3463,tt0073155,0,1975,109,Drama,Romance,,nm0958558,L'important c'est d'aimer,7.1,4344,Andrzej Zulawski
3464,tt0082933,0,1981,124,Drama,Horror,,nm0958558,Possession,7.3,35792,Andrzej Zulawski
3465,tt0087250,0,1984,113,Drama,,,nm0958558,La femme publique,6.4,1662,Andrzej Zulawski
3466,tt0088714,0,1985,101,Comedy,Drama,Romance,nm0958558,L'amour braque,6.0,1242,Andrzej Zulawski
3467,tt0093593,0,1988,166,Adventure,Drama,Fantasy,nm0958558,Sur le globe d'argent,7.2,3794,Andrzej Zulawski
3468,tt0095012,0,1972,119,Drama,Horror,,nm0958558,Le diable,7.1,2478,Andrzej Zulawski
3469,tt0096968,0,1989,118,Drama,Musical,,nm0958558,Boris Godounov,7.2,351,Andrzej Zulawski
3470,tt0097872,0,1989,110,Drama,Romance,,nm0958558,Mes nuits sont plus belles que vos jours,6.1,2047,Andrzej Zulawski
3471,tt0067893,0,1971,102,Drama,,,nm0375494,Macadam à deux voies,7.2,12855,Monte Hellman
3472,tt0067896,0,1972,112,Drama,Mystery,,nm0274659,L'audience,6.8,719,Marco Ferreri
3473,tt0068868,0,1972,100,Drama,Romance,,nm0274659,Liza,6.3,825,Marco Ferreri
3474,tt0070130,0,1973,130,Comedy,Drama,,nm0274659,La grande bouffe,7.1,13858,Marco Ferreri
3475,tt0072305,0,1974,108,Comedy,Western,,nm0274659,Touche pas la femme blanche,6.0,914,Marco Ferreri
3476,tt0075364,0,1976,112,Drama,,,nm0274659,La dernière femme,6.4,1372,Marco Ferreri
3477,tt0075848,0,1978,113,Comedy,Drama,Fantasy,nm0274659,Rêve de singe,6.4,1293,Marco Ferreri
3478,tt0078963,0,1979,110,Comedy,Drama,,nm0274659,Pipicacadodo,6.1,582,Marco Ferreri
3479,tt0086372,0,1983,105,Biography,Drama,,nm0274659,L'histoire de Piera,6.1,791,Marco Ferreri
3480,tt0086410,0,1981,101,Drama,,,nm0274659,Conte de la folie ordinaire,6.7,2806,Marco Ferreri
3481,tt0087310,0,1984,99,Drama,,,nm0274659,Le futur est femme,5.7,409,Marco Ferreri
3482,tt0091244,0,1986,101,Drama,Fantasy,Romance,nm0274659,I Love You,5.8,530,Marco Ferreri
3483,tt0095718,0,1988,95,Comedy,Drama,,nm0274659,Ya bon les blancs,6.1,196,Marco Ferreri
3484,tt0067899,0,1972,95,Comedy,Crime,Drama,nm0335093,Un cave,5.3,74,Gilles Grangier
3485,tt0286662,0,1974,95,Comedy,,,nm0335093,Gross Paris,2.6,27,Gilles Grangier
3486,tt0067903,0,1971,100,Western,,,nm0609741,Une aventure de Billy le Kid,5.5,172,Luc Moullet
3487,tt0092773,0,1988,90,Adventure,Comedy,Crime,nm0609741,La comédie du travail,6.6,71,Luc Moullet
3488,tt0098341,0,1989,54,Comedy,,,nm0609741,Les sièges de l'Alcazar,7.4,195,Luc Moullet
3489,tt0131408,0,1979,115,Documentary,,,nm0609741,Genèse d'un repas,7.4,109,Luc Moullet
3490,tt0067904,0,1972,106,Thriller,,,nm0281538,Les cloches de Silésie,6.6,69,Peter Fleischmann
3491,tt0069999,0,1974,92,Comedy,Drama,Romance,nm0281538,Les Perversions Candides,5.9,260,Peter Fleischmann
3492,tt0072910,0,1975,110,Thriller,,,nm0281538,La faille,6.5,254,Peter Fleischmann
3493,tt0079264,0,1979,117,Horror,Sci-Fi,,nm0281538,La maladie de Hambourg,6.1,416,Peter Fleischmann
3494,tt0097292,0,1989,119,Adventure,Drama,Sci-Fi,nm0281538,Un dieu rebelle,6.5,1176,Peter Fleischmann
3495,tt0067907,0,1971,102,Action,Drama,Thriller,nm0533334,Mort d'un prof?,7.1,616,John Mackenzie
3496,tt0081070,0,1980,114,Crime,Drama,Mystery,nm0533334,Le vendredi rouge,7.6,23151,John Mackenzie
3497,tt0085236,0,1983,104,Drama,Romance,Thriller,nm0533334,Le consul honoraire,5.7,1446,John Mackenzie
3498,tt0093044,0,1987,119,Thriller,,,nm0533334,Le quatrième protocole,6.5,10399,John Mackenzie
3499,tt0099991,0,1990,106,Action,Crime,Drama,nm0533334,The Last of the Finest,5.8,1536,John Mackenzie
3500,tt0067919,0,1971,191,Drama,History,,nm0873296,Les Émigrants,8.0,6938,Jan Troell
3501,tt0069035,0,1972,202,Drama,Western,,nm0873296,Le nouveau monde,8.0,4871,Jan Troell
3502,tt0079319,0,1979,120,Adventure,Drama,,nm0873296,L'Ouragan,4.7,661,Jan Troell
3503,tt0084136,0,1982,140,Adventure,Biography,Drama,nm0873296,Le vol de l'aigle,7.2,1125,Jan Troell
3504,tt0067921,0,1971,90,Western,,,nm0792309,Valdez,6.7,4192,Edwin Sherin
3505,tt0068984,0,1971,93,Drama,War,,nm0792309,La Violence est mon Métier,6.7,50,Edwin Sherin
3506,tt0067924,0,1972,87,Horror,,,nm0950000,Le Cirque des vampires,6.3,4546,Robert Young
3507,tt0074736,0,1976,94,Comedy,,,nm0950000,A votre service madame,3.8,190,Robert Young
3508,tt0080147,0,1979,107,Drama,Romance,,nm0950000,Le monde est plein d'hommes mariés,4.3,160,Robert Young
3509,tt0067948,0,1970,82,Horror,,,nm0156668,Orloff et l'homme invisible,4.2,522,Pierre Chevalier
3510,tt0127069,0,1984,77,Action,Adventure,Crime,nm0156668,Commando Panther,3.1,398,Pierre Chevalier
3511,tt0178970,0,1978,93,Drama,,,nm0156668,"Viol, la grande peur",4.2,104,Pierre Chevalier
3512,tt0195937,0,1970,88,\N,,,nm0156668,"Nathalie, l'amour s'éveille",5.6,9,Pierre Chevalier
3513,tt0212890,0,1974,80,Adventure,War,Western,nm0156668,Convoi de femmes,3.3,34,Pierre Chevalier
3514,tt0215853,0,1974,70,Comedy,,,nm0156668,Les hommes de joie,3.9,42,Pierre Chevalier
3515,tt0219161,0,1974,90,Thriller,,,nm0156668,La maison des filles perdues,3.8,157,Pierre Chevalier
3516,tt0219897,0,1981,103,Comedy,,,nm0156668,La maison Tellier,2.9,15,Pierre Chevalier
3517,tt0222262,0,1981,75,Comedy,,,nm0156668,La pension des surdoués,1.4,27,Pierre Chevalier
3518,tt0230639,0,1973,73,Crime,Drama,Thriller,nm0156668,Pigalle carrefour des illusions,3.4,24,Pierre Chevalier
3519,tt0067949,0,1972,85,Comedy,,,nm0086945,La vieille fille,6.6,470,Jean-Pierre Blanc
3520,tt0207807,0,1973,85,Drama,,,nm0086945,Un ange au paradis,5.5,8,Jean-Pierre Blanc
3521,tt0213640,0,1979,90,Drama,Family,,nm0086945,L'esprit de famille,5.1,40,Jean-Pierre Blanc
3522,tt0218131,0,1976,84,Comedy,Drama,,nm0086945,D'amour et d'eau fraîche,5.3,65,Jean-Pierre Blanc
3523,tt0067951,0,1971,101,Romance,,,nm0405877,Love is not a game,4.8,53,Gunnar Höglund
3524,tt0067952,0,1971,98,Crime,Drama,Thriller,nm0875744,Salaud,6.5,1860,Michael Tuchner
3525,tt0068576,0,1972,103,Action,Crime,Drama,nm0875744,Six minutes pour mourir,6.3,1931,Michael Tuchner
3526,tt0086476,0,1983,91,Comedy,Mystery,Thriller,nm0875744,Meurtres à Malte,5.3,527,Michael Tuchner
3527,tt0067956,0,1971,105,Crime,Drama,Thriller,nm0524621,La victime désignée,6.5,810,Maurizio Lucidi
3528,tt0068539,0,1972,109,Comedy,Western,,nm0524621,Amigo!... Mon colt a deux mots à te dire,5.7,1576,Maurizio Lucidi
3529,tt0073744,0,1973,106,Crime,Drama,,nm0524621,La dernière chance,5.3,324,Maurizio Lucidi
3530,tt0074494,0,1976,101,Action,Crime,Drama,nm0524621,L'exécuteur,5.2,886,Maurizio Lucidi
3531,tt0169815,0,1975,105,Comedy,,,nm0524621,Deux coeurs et une chapelle,5.5,131,Maurizio Lucidi
3532,tt0067958,0,1971,84,Comedy,Drama,Fantasy,nm0538445,WR ou les mystères de l'organisme,6.7,5200,Dusan Makavejev
3533,tt0072235,0,1974,98,Comedy,Drama,Mystery,nm0538445,Sweet Movie,6.0,6165,Dusan Makavejev
3534,tt0082770,0,1981,96,Comedy,Drama,,nm0538445,Les fantasmes de Madame Jordan,6.6,2061,Dusan Makavejev
3535,tt0088931,0,1985,98,Comedy,Drama,,nm0538445,Coca-Cola kid,5.9,3291,Dusan Makavejev
3536,tt0097826,0,1988,96,Comedy,Drama,Romance,nm0538445,Pour une nuit d'amour,6.1,425,Dusan Makavejev
3537,tt0067959,0,1971,100,Adventure,Drama,,nm0001676,La randonnée,7.6,26214,Nicolas Roeg
3538,tt0069995,0,1973,110,Drama,Horror,Mystery,nm0001676,Ne vous retournez pas,7.2,58300,Nicolas Roeg
3539,tt0074851,0,1976,139,Drama,Sci-Fi,,nm0001676,L'homme qui venait d'ailleurs,6.6,27404,Nicolas Roeg
3540,tt0080408,0,1980,123,Drama,Mystery,Thriller,nm0001676,Enquête sur une passion,6.9,9219,Nicolas Roeg
3541,tt0083906,0,1983,130,Drama,Thriller,,nm0001676,Eureka,5.9,3518,Nicolas Roeg
3542,tt0089343,0,1985,109,Comedy,,,nm0001676,C'est une bombe,6.5,3725,Nicolas Roeg
3543,tt0100944,0,1990,91,Adventure,Comedy,Family,nm0001676,Les sorcières,6.8,52046,Nicolas Roeg
3544,tt0067961,0,1970,102,Crime,Drama,,nm0517056,Wanda,7.1,4952,Barbara Loden
3545,tt0067963,0,1971,90,Comedy,,,nm0000682,Business is business - Les filles d'Amsterdam,5.9,1291,Paul Verhoeven
3546,tt0070842,0,1973,108,Drama,Romance,,nm0000682,Turkish délices,7.1,11359,Paul Verhoeven
3547,tt0073233,0,1975,100,Drama,,,nm0000682,Katie Tippel,6.7,2602,Paul Verhoeven
3548,tt0076734,0,1977,155,Drama,Romance,Thriller,nm0000682,Le choix du destin,7.6,13420,Paul Verhoeven
3549,tt0081547,0,1980,120,Drama,Romance,Sport,nm0000682,Spetters,6.6,5643,Paul Verhoeven
3550,tt0086543,0,1983,102,Drama,Mystery,Thriller,nm0000682,Le quatrième homme,7.2,8149,Paul Verhoeven
3551,tt0089153,0,1985,126,Adventure,Drama,,nm0000682,La chair et le sang,6.7,18734,Paul Verhoeven
3552,tt0093870,0,1987,102,Action,Crime,Sci-Fi,nm0000682,RoboCop,7.6,265738,Paul Verhoeven
3553,tt0100802,0,1990,113,Action,Adventure,Sci-Fi,nm0000682,Total Recall,7.5,338670,Paul Verhoeven
3554,tt0067976,0,1971,94,Action,Adventure,Crime,nm0702429,Commando pour un homme seul,6.0,2437,Etienne Périer
3555,tt0068014,0,1971,100,Adventure,Drama,War,nm0702429,Zeppelin,6.1,1524,Etienne Périer
3556,tt0069439,0,1972,103,Crime,Drama,Mystery,nm0702429,Un meurtre est un meurtre,5.9,252,Etienne Périer
3557,tt0071799,0,1974,93,Crime,Drama,,nm0702429,...la main à couper,6.2,86,Etienne Périer
3558,tt0076526,0,1978,105,Drama,,,nm0702429,La part du feu,5.8,139,Etienne Périer
3559,tt0078441,0,1979,116,Crime,Drama,Mystery,nm0702429,Un si joli village...,6.3,118,Etienne Périer
3560,tt0211602,0,1989,120,Comedy,Crime,Drama,nm0702429,Rouge Venise,6.2,53,Etienne Périer
3561,tt0067980,0,1971,108,Comedy,Drama,,nm0343260,Qui est Harry Kellerman?,5.4,1024,Ulu Grosbard
3562,tt0083232,0,1981,108,Crime,Drama,,nm0343260,Sanglantes confessions,6.3,8430,Ulu Grosbard
3563,tt0087233,0,1984,106,Drama,Romance,,nm0343260,Falling in Love,6.5,14626,Ulu Grosbard
3564,tt0067983,0,1972,91,Horror,Thriller,,nm0364252,House Terror,6.1,2315,Curtis Harrington
3565,tt0076644,0,1977,85,Drama,Horror,,nm0364252,Ruby,4.5,1052,Curtis Harrington
3566,tt0067985,0,1970,100,Action,Adventure,Comedy,nm0869427,Le pays sauvage,6.2,329,Robert Totten
3567,tt0097156,0,1988,95,Action,Mystery,,nm0869427,Du blé plein les poches,4.2,67,Robert Totten
3568,tt0067991,0,1971,95,Horror,,,nm0542702,Willard,6.2,4853,Daniel Mann
3569,tt0069179,0,1972,106,Drama,Western,,nm0542702,La poursuite sauvage,6.0,1244,Daniel Mann
3570,tt0073213,0,1975,100,Thriller,,,nm0542702,Le voyage de la peur,5.2,257,Daniel Mann
3571,tt0067995,0,1971,81,Action,Crime,Drama,nm0502479,Femmes en cages,5.0,1793,Gerardo de Leon
3572,tt0068021,0,1971,88,Drama,,,nm0953130,La Vie de famille,6.8,570,Krzysztof Zanussi
3573,tt0070217,0,1973,91,Drama,,,nm0953130,Illumination,7.1,1759,Krzysztof Zanussi
3574,tt0072701,0,1975,98,Drama,,,nm0953130,Bilan trimestriel,6.8,208,Krzysztof Zanussi
3575,tt0075730,0,1977,106,Comedy,Drama,,nm0953130,Camouflage,7.3,1573,Krzysztof Zanussi
3576,tt0080561,0,1980,87,Drama,,,nm0953130,La constante,7.1,1023,Krzysztof Zanussi
3577,tt0084123,0,1982,102,Drama,,,nm0953130,L'impératif,6.7,150,Krzysztof Zanussi
3578,tt0088009,0,1984,110,Drama,Romance,War,nm0953130,L'année du soleil calme,7.1,1353,Krzysztof Zanussi
3579,tt0089772,0,1985,120,Drama,Mystery,,nm0953130,Le pouvoir du mal,6.4,77,Krzysztof Zanussi
3580,tt0095203,0,1988,106,Drama,Romance,War,nm0953130,Au-delà du vertige,6.4,115,Krzysztof Zanussi
3581,tt0068026,0,1971,90,Drama,,,nm0873006,Ça n'arrive qu'aux autres,6.4,252,Nadine Trintignant
3582,tt0071451,0,1973,99,Crime,Drama,Thriller,nm0873006,Défense de savoir,5.7,167,Nadine Trintignant
3583,tt0090385,0,1985,100,Drama,,,nm0873006,L'été prochain,5.8,187,Nadine Trintignant
3584,tt0095568,0,1988,95,Drama,Romance,,nm0873006,La maison de jade,6.1,79,Nadine Trintignant
3585,tt0220145,0,1976,85,Drama,,,nm0873006,Le voyage de noces,5.9,40,Nadine Trintignant
3586,tt0237606,0,1980,90,Adventure,Drama,,nm0873006,Premier voyage,6.1,23,Nadine Trintignant
3587,tt0068152,0,1971,121,Comedy,Crime,Drama,nm0112218,Dollars,6.3,2739,Richard Brooks
3588,tt0072705,0,1975,132,Action,Adventure,Western,nm0112218,La Chevauchée sauvage,6.6,5593,Richard Brooks
3589,tt0076327,0,1977,136,Drama,,,nm0112218,À la recherche de Mr. Goodbar,6.7,8028,Richard Brooks
3590,tt0084920,0,1982,117,Comedy,Drama,Thriller,nm0112218,Meurtres en direct,5.7,2120,Richard Brooks
3591,tt0089139,0,1985,96,Drama,,,nm0112218,La fièvre du jeu,4.1,332,Richard Brooks
3592,tt0068159,0,1978,93,Action,Drama,,nm1020308,Les 8 hommes en or de Shaolin,5.6,75,Bing Lin
3593,tt0073061,0,1975,84,Action,Drama,Thriller,nm1020308,"Goodbye, Bruce Lee",4.9,255,Bing Lin
3594,tt0159529,0,1976,80,Action,Drama,,nm1020308,La Légende de Bruce Lee,5.6,132,Bing Lin
3595,tt0068161,0,1972,188,Drama,History,War,nm0744612,La 359ème section,8.1,4500,Stanislav Rostotskiy
3596,tt0077222,0,1977,182,Drama,,,nm0744612,Bim chien blanc à l'oreille noire,8.1,2298,Stanislav Rostotskiy
3597,tt0068164,0,1972,90,Action,Drama,,nm0769913,Les banquiers du vice,5.0,465,Don Schain
3598,tt0070113,0,1973,95,Crime,Drama,,nm0769913,Les emmerdeuses,5.2,244,Don Schain
3599,tt0075339,0,1977,85,Action,Drama,Thriller,nm0769913,Final Hit,5.4,306,Don Schain
3600,tt0068168,0,1972,102,Action,Crime,Drama,nm0790395,Meurtres dans la 110e Rue,7.0,6627,Barry Shear
3601,tt0068172,0,1972,92,Horror,Sci-Fi,,nm0713314,La vie intime du Dr. Jekyll,3.9,271,Lee Raymond
3602,tt0068176,0,1973,105,Crime,Drama,History,nm0076419,L'affaire Dominici,6.6,685,Claude Bernard-Aubert
3603,tt0077546,0,1978,110,Comedy,,,nm0076419,Les filles du régiment,3.8,27,Claude Bernard-Aubert
3604,tt0092510,0,1988,92,\N,,,nm0076419,Adieu je t'aime,5.5,63,Claude Bernard-Aubert
3605,tt0155964,0,1972,89,\N,,,nm0076419,Les portes de feu,5.4,54,Claude Bernard-Aubert
3606,tt0185983,0,1980,94,Adventure,War,,nm0076419,Charlie Bravo,6.0,87,Claude Bernard-Aubert
3607,tt0202243,0,1970,85,Crime,Drama,,nm0076419,L'ardoise,5.4,56,Claude Bernard-Aubert
3608,tt0204792,0,1977,100,Drama,Thriller,,nm0076419,L'aigle et la colombe,4.5,9,Claude Bernard-Aubert
3609,tt0068184,0,1972,81,Western,,,nm0763715,Au-delà de la haine,3.7,46,Alessandro Santini
3610,tt0131531,0,1975,76,Horror,Mystery,Sci-Fi,nm0763715,La pelle sotto gli artigli,4.5,100,Alessandro Santini
3611,tt0068190,0,1972,101,Adventure,Family,Fantasy,nm0827597,Alice au pays des merveilles,5.6,1721,William Sterling
3612,tt0068197,0,1972,93,Comedy,,,nm0346310,Les autres contes de Canterbury,5.8,41,Mino Guerrini
3613,tt0068461,0,1972,98,Comedy,,,nm0346310,Décaméron 2,4.8,49,Mino Guerrini
3614,tt0071342,0,1974,100,Comedy,,,nm0346310,Vive la quille,5.5,68,Mino Guerrini
3615,tt0075120,0,1976,90,Comedy,,,nm0346310,Jeune fille au pair,4.9,85,Mino Guerrini
3616,tt0076895,0,1977,95,Comedy,,,nm0346310,Le kolonel pédale dans la choucroute,4.2,44,Mino Guerrini
3617,tt0093541,0,1986,95,Action,Adventure,,nm0346310,Les aventuriers du Kilimanjaro,3.6,100,Mino Guerrini
3618,tt0197370,0,1973,103,Comedy,,,nm0346310,"Si, si, mon colonel",4.9,54,Mino Guerrini
3619,tt0198930,0,1974,100,Comedy,,,nm0346310,On demande professeur accompagné de ses parents,6.4,14,Mino Guerrini
3620,tt0068199,0,1972,80,Horror,,,nm0518487,La maîtresse du diable,3.9,179,Paolo Lombardo
